account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
8058CB570,Low,legit,4.4898636e-05,0,0.0,0.0022452577861925,False,False,low combined evidence across all signals,Monitor
80AFC3B00,Low,legit,4.4855093e-05,0,0.0,0.0022430803216164,False,False,low combined evidence across all signals,Monitor
809648F80,Low,legit,4.481956e-05,0,0.0,0.0022413034566724,False,False,low combined evidence across all signals,Monitor
80C045C80,Low,legit,4.4815482e-05,0,0.0,0.0022410995183493,False,False,low combined evidence across all signals,Monitor
80C38D7E0,Low,legit,4.480879e-05,0,0.0,0.0022407647756958,False,False,low combined evidence across all signals,Monitor
8048F1F20,Medium,legit,4.4789078e-05,0,0.0,0.0022397791041214,False,False,low combined evidence across all signals,Monitor
807D9B840,Medium,legit,4.4789078e-05,0,0.0,0.0022397791041214,False,False,low combined evidence across all signals,Monitor
806BF75B0,Low,legit,4.470074e-05,0,0.0,0.0022353615926471,False,False,low combined evidence across all signals,Monitor
810E32490,Low,legit,4.470074e-05,0,0.0,0.0022353615926471,False,False,low combined evidence across all signals,Monitor
808682D10,Low,legit,4.456426e-05,0,0.0,0.0022285366629478,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8065DF380,Low,legit,4.4483426e-05,0,0.0,0.0022244942815559,False,False,low combined evidence across all signals,Monitor
803A20240,Medium,legit,4.4360975e-05,0,0.0,0.0022183708560261,False,False,low combined evidence across all signals,Monitor
8054F8A80,Low,legit,4.4356453e-05,0,0.0,0.0022181447228096,False,False,low combined evidence across all signals,Monitor
80B9CDCD0,Low,legit,4.4319953e-05,0,0.0,0.0022163194657212,False,False,low combined evidence across all signals,Monitor
8108CE2D0,High,legit,4.428738e-05,0,0.0,0.002214690506091,False,False,low combined evidence across all signals,Monitor
804D06500,Low,legit,4.42502e-05,0,0.0,0.0022128312289611,False,False,low combined evidence across all signals,Monitor
8082916B0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
80A6B6360,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
80B1EFDD0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
8046F17D0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8065BBB70,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
8126D5A20,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
8067C5290,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
810A9C0E0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
803DF81B0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
800F4F360,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
806173AB0,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
805911180,Medium,legit,4.421098e-05,0,0.0,0.0022108700736323,False,False,low combined evidence across all signals,Monitor
811E9AE20,Low,legit,4.409878e-05,0,0.0,0.0022052591318281,False,False,low combined evidence across all signals,Monitor
800E8C690,Medium,legit,4.4095115e-05,0,0.0,0.0022050759329954,False,False,low combined evidence across all signals,Monitor
80B847950,Low,legit,4.4013315e-05,0,0.0,0.0022009853413844,False,False,low combined evidence across all signals,Monitor
80C091810,Medium,legit,4.3971082e-05,0,0.0,0.0021988733699362,False,False,low combined evidence across all signals,Monitor
80A0BC650,Low,legit,4.3946246e-05,0,0.0,0.0021976313655364,False,False,low combined evidence across all signals,Monitor
814681A40,Medium,legit,4.390769e-05,0,0.0,0.0021957033206223,False,False,low combined evidence across all signals,Monitor
80FE10710,Medium,legit,4.388979e-05,0,0.0,0.0021948082478748,False,False,low combined evidence across all signals,Monitor
8064DF900,Low,legit,4.3758006e-05,0,0.0,0.0021882180018837,False,False,low combined evidence across all signals,Monitor
80CFB3380,Low,legit,4.3696855e-05,0,0.0,0.0021851600185886,False,False,low combined evidence across all signals,Monitor
80265E050,Low,legit,4.3676424e-05,0,0.0,0.0021841383257939,False,False,low combined evidence across all signals,Monitor
81060B280,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
812E21EF0,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
8036781F0,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
80BD42550,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
80D07E5D0,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
80C292210,Medium,legit,4.3633205e-05,0,0.0,0.0021819770525745,False,False,low combined evidence across all signals,Monitor
80E733D30,Low,legit,4.362246e-05,0,0.0,0.0021814398270007,False,False,low combined evidence across all signals,Monitor
808F26C10,Medium,legit,4.360243e-05,0,0.0,0.0021804381459951,False,False,low combined evidence across all signals,Monitor
80DF09840,Medium,legit,4.360243e-05,0,0.0,0.0021804381459951,False,False,low combined evidence across all signals,Monitor
80CB3EFF0,Medium,legit,4.360243e-05,0,0.0,0.0021804381459951,False,False,low combined evidence across all signals,Monitor
8109167E0,High,legit,4.3536733e-05,0,0.0,0.002177152756006,False,False,low combined evidence across all signals,Monitor
80E4150F0,Low,legit,4.351698e-05,0,0.0,0.0021761649013274,False,False,low combined evidence across all signals,Monitor
80D656FE0,Low,legit,4.3495984e-05,0,0.0,0.0021751150101027,False,False,low combined evidence across all signals,Monitor
806785950,Medium,legit,4.338248e-05,0,0.0,0.0021694389390213,False,False,low combined evidence across all signals,Monitor
80CFA0200,Low,legit,4.334155e-05,0,0.0,0.0021673922787756,False,False,low combined evidence across all signals,Monitor
807A18A40,Medium,legit,4.3334345e-05,0,0.0,0.002167031884647,False,False,low combined evidence across all signals,Monitor
80F06E020,Low,legit,4.3283955e-05,0,0.0,0.0021645120365525,False,False,low combined evidence across all signals,Monitor
80FE42D80,Low,legit,4.3283137e-05,0,0.0,0.0021644711033476,False,False,low combined evidence across all signals,Monitor
8004611E0,Medium,legit,4.3279546e-05,0,0.0,0.0021642915430221,False,False,low combined evidence across all signals,Monitor
8073390B0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806044EC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80E2DC290,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80C4146D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806092D00,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
807DD1A80,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80738B330,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806B39760,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80863DF70,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
812ECC520,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806069A10,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
81145D9F0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80F409C60,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80BAAB480,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
802B82940,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80F4EE300,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808742200,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
802EB5FA0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80BC2E6B0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8009CDCA0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80B6768D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
811ECCA30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805E62A70,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8125332E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808B844F0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808C6C770,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803A72590,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80F5DF420,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
812A1B5E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80F6034C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80944F080,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8101BBFF0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80C4BFD50,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805F26560,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
807B110A0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
807E3AC80,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803E85BD0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
804CCEA30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806C69860,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
806D38D30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
812237290,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803CB2140,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8006636E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80CEB4210,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8069B4990,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
812FD7550,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80D3512F0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805276B50,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80C8F1170,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
805AA7BA0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805CAB600,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80132F590,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8080F49A0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
801F9EEC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808021C30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80AAF5410,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80EE9FCE0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
81362D3F0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80861F2B0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
810115290,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80E9EC0E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
809AB8640,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
809AB3CC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
807622D00,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81076A190,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8071E8830,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803EEECF0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B683750,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80837DB20,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80A40D7B0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
804B38B40,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80D268850,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805451520,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
801CDE360,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B632660,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8030CCC10,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80A706230,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8100362B0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806F3D5C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
804C24200,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805D87B20,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8104AE400,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8112628E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80961DB00,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80810ECA0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80813D7C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B421B70,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803228870,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B4E6700,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
801B7D820,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8136B96A0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805565260,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
811257F00,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B8540D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80A2C0C30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80E1F8160,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80A9891A0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806E50D50,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805664130,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
802E54CB0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8053529C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8035B9260,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
807E562E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
806A2F010,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8115AE5D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8053C7E30,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B998D70,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80B96F0D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
802B22BB0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
810817070,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8107CDCB0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80ADC53F0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80A19DCD0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
8065DD430,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808E6C7C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
807A7FCE0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
803C31870,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80FBBE250,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
804407CE0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
808541EC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80659FF70,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
801892040,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80C946EC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80461ADC0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
800E164E0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
805675610,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
806D641C0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
80BE1A3D0,Medium,legit,4.319792e-05,0,0.0,0.002160209683828,False,False,low combined evidence across all signals,Monitor
810B496F0,Low,legit,4.3196433e-05,0,0.0,0.0021601352763578,False,False,low combined evidence across all signals,Monitor
80A4A1B00,Medium,legit,4.3041455e-05,0,0.0,0.0021523852562274,False,False,low combined evidence across all signals,Monitor
801920EB0,Medium,legit,4.3041455e-05,0,0.0,0.0021523852562274,False,False,low combined evidence across all signals,Monitor
80AF22B70,Medium,legit,4.3027485e-05,0,0.0,0.0021516866628635,False,False,low combined evidence across all signals,Monitor
801020C10,Medium,legit,4.2975134e-05,0,0.0,0.0021490687570026,False,False,low combined evidence across all signals,Monitor
80DCC89B0,Low,legit,4.2972893e-05,0,0.0,0.0021489566909838,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
811BD1EE0,High,legit,4.2968233e-05,0,0.0,0.0021487236446038,False,False,low combined evidence across all signals,Monitor
8127F6420,High,legit,4.2965432e-05,0,0.0,0.0021485835620804,False,False,low combined evidence across all signals,Monitor
80FEEEA60,High,legit,4.294723e-05,0,0.0,0.0021476733895284,False,False,low combined evidence across all signals,Monitor
808A16C90,Low,legit,4.289075e-05,0,0.0,0.0021448489983894,False,False,low combined evidence across all signals,Monitor
80C9F3E40,Medium,legit,4.2884414e-05,0,0.0,0.0021445320844207,False,False,low combined evidence across all signals,Monitor
808B70700,Medium,legit,4.2884414e-05,0,0.0,0.0021445320844207,False,False,low combined evidence across all signals,Monitor
80333BC90,Medium,legit,4.283139e-05,0,0.0,0.002141880522369,False,False,low combined evidence across all signals,Monitor
814934320,Low,legit,4.2828702e-05,0,0.0,0.0021417460795315,False,False,low combined evidence across all signals,Monitor
8094E9430,Low,legit,4.2779473e-05,0,0.0,0.0021392842656253,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
800F7D7B0,Low,legit,4.2747626e-05,0,0.0,0.0021376916910662,False,False,low combined evidence across all signals,Monitor
80ABAB9F0,Low,legit,4.2744206e-05,0,0.0,0.0021375206812323,False,False,low combined evidence across all signals,Monitor
809AD6DF0,Low,legit,4.271199e-05,0,0.0,0.0021359095502869,False,False,low combined evidence across all signals,Monitor
80852E310,Medium,legit,4.270812e-05,0,0.0,0.0021357161636343,False,False,low combined evidence across all signals,Monitor
805D27440,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
8048963E0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80317C850,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
804FCA2B0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80C0E81E0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80163AFA0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
803B47FF0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
8138AF9E0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
8044A6BC0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
806B44910,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80DF955D0,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80F937990,Low,legit,4.2649062e-05,0,0.0,0.0021327627874185,False,False,low combined evidence across all signals,Monitor
80CFBB240,Low,legit,4.26427e-05,0,0.0,0.0021324445999723,False,False,low combined evidence across all signals,Monitor
80D9749E0,Medium,legit,4.262574e-05,0,0.0,0.0021315964639664,False,False,low combined evidence across all signals,Monitor
807BEC0C0,Medium,legit,4.2618656e-05,0,0.0,0.0021312422552999,False,False,low combined evidence across all signals,Monitor
800558600,Medium,legit,4.2607662e-05,0,0.0,0.0021306924768766,False,False,low combined evidence across all signals,Monitor
8073A2190,Medium,legit,4.2604894e-05,0,0.0,0.0021305540316813,False,False,low combined evidence across all signals,Monitor
804379400,Medium,legit,4.2604894e-05,0,0.0,0.0021305540316813,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80DA0A290,High,legit,4.2580665e-05,0,0.0,0.0021293424088159,False,False,low combined evidence across all signals,Monitor
813ECF670,Medium,legit,4.2571883e-05,0,0.0,0.0021289032410085,False,False,low combined evidence across all signals,Monitor
80D7136E0,Low,legit,4.2570915e-05,0,0.0,0.002128854848864,False,False,low combined evidence across all signals,Monitor
808F767D0,Medium,legit,4.2558644e-05,0,0.0,0.002128241214641,False,False,low combined evidence across all signals,Monitor
811B49E20,Medium,legit,4.2558644e-05,0,0.0,0.002128241214641,False,False,low combined evidence across all signals,Monitor
809EA55F0,Low,legit,4.2521908e-05,0,0.0,0.0021264041324045,False,False,low combined evidence across all signals,Monitor
80BEEFD40,High,legit,4.24741e-05,0,0.0,0.0021240134513121,False,False,low combined evidence across all signals,Monitor
80F9D1A30,Medium,legit,4.2463296e-05,0,0.0,0.0021234731330073,False,False,low combined evidence across all signals,Monitor
80F63D830,Low,legit,4.233865e-05,0,0.0,0.002117239824563,False,False,low combined evidence across all signals,Monitor
803EEB160,Low,legit,4.2334075e-05,0,0.0,0.0021170111443915,False,False,low combined evidence across all signals,Monitor
80B506D20,Low,legit,4.2334075e-05,0,0.0,0.0021170111443915,False,False,low combined evidence across all signals,Monitor
804F99F30,Low,legit,4.2334075e-05,0,0.0,0.0021170111443915,False,False,low combined evidence across all signals,Monitor
80123D000,Low,legit,4.2334075e-05,0,0.0,0.0021170111443915,False,False,low combined evidence across all signals,Monitor
802C37C90,Low,legit,4.2325853e-05,0,0.0,0.0021165999930888,False,False,low combined evidence across all signals,Monitor
8073E6B40,Low,legit,4.2215193e-05,0,0.0,0.0021110661876352,False,False,low combined evidence across all signals,Monitor
8033809E0,Low,legit,4.219367e-05,0,0.0,0.002109989917234,False,False,low combined evidence across all signals,Monitor
806C640B0,Medium,legit,4.2118536e-05,0,0.0,0.0021062326128736,False,False,low combined evidence across all signals,Monitor
811016800,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8058E7AF0,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,False,False,low combined evidence across all signals,Monitor
8073BA550,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,False,False,low combined evidence across all signals,Monitor
8092CA6B0,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,False,False,low combined evidence across all signals,Monitor
813122730,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,False,False,low combined evidence across all signals,Monitor
