account_id,community_id,degree_centrality,betweenness_centrality,typology_ground_truth,graph_flagged_cluster
80813D810,28,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80EAED430,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80CAD99F0,915,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,1
80C25CC60,915,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,1
811D34B50,52,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A0C9030,52,0.0001034500594837842,3.602347391821076e-05,mule_laundering,1
8019EA660,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
803F94070,28,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80146B800,1280,0.0001034500594837842,1.2069485753696282e-07,mule_laundering,0
8103A5AF0,1280,0.0001034500594837842,6.89684900211216e-08,mule_laundering,0
803726250,1280,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
804279BF0,1281,5.17250297418921e-05,0.0,mule_laundering,0
804279E70,1281,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80C5FF310,1282,5.17250297418921e-05,1.72421225052804e-08,legit,0
80C592DA0,1282,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,0
80C592AD0,1282,5.17250297418921e-05,6.89684900211216e-08,mule_laundering,0
80F1E80F0,60,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80F1EBFE0,60,5.17250297418921e-05,3.0690978059399115e-05,mule_laundering,1
808A02690,226,0.0001034500594837842,0.0,mule_laundering,0
80D702FD0,1283,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,0
80D703F90,1283,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80A856A70,12,0.0001034500594837842,1.5345489029699558e-05,mule_laundering,1
80A856930,12,7.758754461283815e-05,7.672744514849779e-06,mule_laundering,1
801434090,190,7.758754461283815e-05,0.0,mule_laundering,1
80A3DE9A0,190,7.758754461283815e-05,0.0,mule_laundering,1
80D41E7A0,190,0.0001034500594837842,0.0,mule_laundering,1
811AF2F80,190,0.0001034500594837842,0.0,mule_laundering,1
800728800,190,0.0001034500594837842,0.0,mule_laundering,1
8083A8800,190,7.758754461283815e-05,0.0,mule_laundering,1
809657890,1284,0.0001034500594837842,6.89684900211216e-08,legit,0
80616F9A0,1284,5.17250297418921e-05,0.0,legit,0
80AD837A0,1285,7.758754461283815e-05,0.0,mule_laundering,0
80AD837F0,1285,5.17250297418921e-05,0.0,mule_laundering,0
80B26FC40,167,5.17250297418921e-05,7.672744514849779e-06,legit,1
809BB6E70,167,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
810F79C80,1286,5.17250297418921e-05,1.72421225052804e-08,legit,0
80DD06B60,1286,7.758754461283815e-05,0.0,legit,0
812DE6160,1287,7.758754461283815e-05,0.0,mule_laundering,0
812DE6200,1287,7.758754461283815e-05,0.0,mule_laundering,0
800963A91,103,0.0001034500594837842,5.370921160394845e-05,mule_laundering,1
8000E43B1,103,7.758754461283815e-05,6.9054700633648e-05,mule_laundering,1
8000E43B0,103,7.758754461283815e-05,8.440018966334756e-05,mule_laundering,1
800142410,247,7.758754461283815e-05,7.683828736460315e-06,mule_laundering,1
80ED3FCF0,1288,5.17250297418921e-05,0.0,legit,0
81252DF60,1288,7.758754461283815e-05,0.0,legit,0
804433480,1289,7.758754461283815e-05,0.0,legit,0
804302CF0,1289,7.758754461283815e-05,0.0,legit,0
80A7FD400,1290,5.17250297418921e-05,0.0,legit,0
80AC365B0,1290,5.17250297418921e-05,0.0,legit,0
80EA1BF80,100,5.17250297418921e-05,7.660609465321379e-06,legit,1
80A784730,1291,7.758754461283815e-05,0.0,mule_laundering,1
8113D8850,1291,0.0001034500594837842,1.551791025475236e-07,mule_laundering,1
811AB7660,1291,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,1
80A9194B0,1292,7.758754461283815e-05,0.0,mule_laundering,0
807AE3400,1292,0.00012931257435473025,0.0,mule_laundering,0
803C95E70,1292,5.17250297418921e-05,0.0,mule_laundering,0
810E34C30,28,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
80D4AA440,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A757530,1293,7.758754461283815e-05,0.0,mule_laundering,0
809DCF810,1293,0.0001034500594837842,0.0,mule_laundering,0
805044D20,1293,7.758754461283815e-05,0.0,mule_laundering,0
8047210A0,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80465E720,103,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
80E4864B0,279,5.17250297418921e-05,0.0,mule_laundering,1
8033CA2E0,279,7.758754461283815e-05,0.0,mule_laundering,1
810F60C80,1294,5.17250297418921e-05,0.0,mule_laundering,0
811D70040,1294,0.0001551750892256763,0.0,mule_laundering,0
80239A430,1294,5.17250297418921e-05,0.0,mule_laundering,0
813103F50,1295,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8131044D0,1295,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,0
8109A5270,1296,0.0001034500594837842,0.0,mule_laundering,0
8109A5630,1296,5.17250297418921e-05,0.0,mule_laundering,0
80E45EFD0,1297,5.17250297418921e-05,0.0,mule_laundering,0
80E8B1EB0,1297,5.17250297418921e-05,0.0,mule_laundering,0
804463A50,1298,5.17250297418921e-05,0.0,mule_laundering,0
804463AF0,1298,5.17250297418921e-05,0.0,mule_laundering,0
80A2399F0,149,7.758754461283815e-05,0.0,mule_laundering,0
80C4D47E0,143,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80237FFF0,143,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
805067660,143,0.0001034500594837842,0.00028311565153670416,mule_laundering,1
809DAE060,143,7.758754461283815e-05,6.138195611879823e-05,mule_laundering,1
80963D200,143,7.758754461283815e-05,4.603646708909867e-05,mule_laundering,1
80BA89570,143,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
803383E10,1299,5.17250297418921e-05,0.0,mule_laundering,0
803383F00,1299,5.17250297418921e-05,0.0,mule_laundering,0
80E73E1A0,1300,7.758754461283815e-05,0.0,mule_laundering,0
80E73E6A0,1300,5.17250297418921e-05,0.0,mule_laundering,0
808977310,1301,7.758754461283815e-05,0.0,mule_laundering,0
808977360,1301,7.758754461283815e-05,0.0,mule_laundering,0
812B318C0,1302,5.17250297418921e-05,0.0,mule_laundering,0
812B31A00,1302,5.17250297418921e-05,0.0,mule_laundering,0
80CFE4570,1303,0.00012931257435473025,0.0,legit,0
80CFE4610,1303,5.17250297418921e-05,0.0,legit,0
801FDBEC0,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80A422390,1091,5.17250297418921e-05,1.72421225052804e-08,legit,1
801A42EC0,1304,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80A30B870,1304,7.758754461283815e-05,0.0,mule_laundering,0
80255DA40,70,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800290ED0,188,7.758754461283815e-05,0.0,mule_laundering,1
805959900,1305,5.17250297418921e-05,0.0,mule_laundering,0
805A5EFF0,1305,7.758754461283815e-05,0.0,mule_laundering,0
80A8ADE10,1306,5.17250297418921e-05,1.7253624921894996e-08,mule_laundering,0
81055E900,1306,7.758754461283815e-05,3.450724984378999e-08,mule_laundering,0
808ED6360,1307,0.0001034500594837842,0.0,mule_laundering,0
8027EDAA0,1307,7.758754461283815e-05,0.0,mule_laundering,0
803465880,1308,5.17250297418921e-05,3.44842450105608e-08,mule_laundering,0
80B389320,1308,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80DD442E0,546,5.17250297418921e-05,0.0,mule_laundering,0
80C413DF0,1309,7.758754461283815e-05,0.0,mule_laundering,0
803BF05B0,1309,7.758754461283815e-05,0.0,mule_laundering,0
8086E9E70,299,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,1
802386190,199,5.17250297418921e-05,0.0,mule_laundering,0
808BC5830,28,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80812E970,1310,7.758754461283815e-05,0.0,mule_laundering,0
80890A8B0,1310,0.00012931257435473025,0.0,mule_laundering,0
804EF2220,1310,5.17250297418921e-05,0.0,mule_laundering,0
803B90890,1311,7.758754461283815e-05,0.0,mule_laundering,0
804A23160,1311,7.758754461283815e-05,0.0,mule_laundering,0
804791210,1311,7.758754461283815e-05,0.0,mule_laundering,0
804070990,1312,0.0001034500594837842,0.0,mule_laundering,1
80923D480,1312,7.758754461283815e-05,0.0,mule_laundering,1
80148AA00,1312,5.17250297418921e-05,0.0,mule_laundering,1
801F86B70,1313,5.17250297418921e-05,0.0,mule_laundering,0
8005CC8D0,1313,7.758754461283815e-05,0.0,mule_laundering,0
803BE1900,1313,0.00012931257435473025,0.0,mule_laundering,0
808760660,28,7.758754461283815e-05,3.0690978059399115e-05,mule_laundering,1
805A8E1E0,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
801280800,1131,0.0001034500594837842,0.0,mule_laundering,1
8091B5A10,1131,7.758754461283815e-05,0.0,mule_laundering,1
803E18A10,220,7.758754461283815e-05,3.8363722574248894e-05,mule_laundering,1
80704ACD0,220,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
8078349F0,220,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
803A1BB50,1314,5.17250297418921e-05,0.0,mule_laundering,0
8018AB540,1314,7.758754461283815e-05,0.0,mule_laundering,0
802710FF0,1314,7.758754461283815e-05,0.0,mule_laundering,0
8140B5AC1,75,5.17250297418921e-05,1.2069485753696282e-07,mule_laundering,1
8008BDC80,1315,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8008BDDC0,1315,5.17250297418921e-05,3.44842450105608e-08,mule_laundering,0
80BC083C0,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
800EE7540,1316,5.17250297418921e-05,0.0,mule_laundering,0
800EE7720,1316,7.758754461283815e-05,0.0,mule_laundering,0
80816D510,1317,5.17250297418921e-05,0.0,mule_laundering,0
8084FB5B0,1317,5.17250297418921e-05,0.0,mule_laundering,0
80CA25DF0,1318,5.17250297418921e-05,0.0,mule_laundering,0
80CA26010,1318,7.758754461283815e-05,0.0,mule_laundering,0
810FE4270,28,7.758754461283815e-05,3.0690978059399115e-05,mule_laundering,1
810FE4440,28,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80621ACC0,60,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
806545FD0,60,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
801636360,1319,0.0001034500594837842,0.0,mule_laundering,0
801636530,1319,7.758754461283815e-05,0.0,mule_laundering,0
80F1094E0,1320,7.758754461283815e-05,0.0,mule_laundering,0
80F1099E0,1320,7.758754461283815e-05,0.0,mule_laundering,0
80B113F50,1321,5.17250297418921e-05,0.0,mule_laundering,0
80B1296D0,1321,7.758754461283815e-05,0.0,mule_laundering,0
80B128E70,1321,5.17250297418921e-05,0.0,legit,0
80145D1D0,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
8028E8460,97,0.0004138002379351368,2.3880339669813355e-05,mule_laundering,1
80514DE20,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
800459750,97,0.0001034500594837842,1.5350794298162722e-05,mule_laundering,1
802FBEBC0,97,0.0001034500594837842,0.0002143076458865933,mule_laundering,1
800F24BE0,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
803616220,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
805A16080,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
8053BE3E0,97,0.0001034500594837842,1.5350794298162722e-05,mule_laundering,1
80381C7A0,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
80779F730,97,0.0001034500594837842,1.5350794298162722e-05,mule_laundering,1
8016EFD70,97,7.758754461283815e-05,7.678049783312941e-06,mule_laundering,1
8091D0850,1322,5.17250297418921e-05,0.0,mule_laundering,0
8091D9950,1322,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8088B4060,1323,5.17250297418921e-05,0.0,mule_laundering,0
8088B40B0,1323,7.758754461283815e-05,0.0,mule_laundering,0
80D889B80,1324,7.758754461283815e-05,0.0,mule_laundering,0
80D889BD0,1324,7.758754461283815e-05,0.0,mule_laundering,0
80EB5BFE0,1325,7.758754461283815e-05,0.0,mule_laundering,0
80EB5C2F0,1325,7.758754461283815e-05,0.0,mule_laundering,0
8071408B0,1326,5.17250297418921e-05,0.0,legit,0
807140810,1326,5.17250297418921e-05,0.0,legit,0
8020DF060,1327,7.758754461283815e-05,0.0,mule_laundering,0
8020E0800,1327,5.17250297418921e-05,0.0,mule_laundering,0
802063150,1328,5.17250297418921e-05,0.0,mule_laundering,0
8020631A0,1328,5.17250297418921e-05,0.0,mule_laundering,0
801DB94A0,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
801A21E40,54,0.0003620752081932447,0.0007962644951827114,mule_laundering,1
8044E2C30,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
801139C30,54,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8019D0940,54,0.00012931257435473025,6.9054700633648e-05,mule_laundering,1
8010F4680,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
801479230,54,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
801820540,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
803146110,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
804290F90,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
805090B10,54,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
8084CA790,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8000EE420,104,0.0003103501784513526,0.0003894493182927072,mule_laundering,1
8001576B0,104,7.758754461283815e-05,7.675879446214375e-06,mule_laundering,1
8009FD120,104,0.00012931257435473025,0.00022196097794183927,mule_laundering,1
8006A4A30,104,0.00012931257435473025,2.3021368475913934e-05,mule_laundering,1
8007F79F0,104,7.758754461283815e-05,7.675879446214375e-06,mule_laundering,1
8005A64B0,104,7.758754461283815e-05,7.675879446214375e-06,mule_laundering,1
81364F9C0,1329,5.17250297418921e-05,0.0,mule_laundering,0
813656550,1329,0.0001034500594837842,0.0,mule_laundering,0
81364FA60,1329,5.17250297418921e-05,0.0,legit,0
809839EE0,1330,5.17250297418921e-05,0.0,mule_laundering,0
80983DB50,1330,5.17250297418921e-05,0.0,mule_laundering,0
80BD7B910,14,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80BD7BB30,14,0.0001034500594837842,9.207293417819735e-05,mule_laundering,1
813D086D1,463,0.0001551750892256763,0.0,legit,1
813E5AF41,1331,5.17250297418921e-05,0.0,mule_laundering,0
813F4EC01,1331,0.0001034500594837842,0.0,mule_laundering,0
813F5D1F1,1331,5.17250297418921e-05,0.0,legit,0
801562690,1332,5.17250297418921e-05,0.0,mule_laundering,0
801562B40,1332,5.17250297418921e-05,0.0,mule_laundering,0
805AA9B50,1333,7.758754461283815e-05,0.0,mule_laundering,0
805AA9CE0,1333,5.17250297418921e-05,0.0,mule_laundering,0
809FB6740,1334,7.758754461283815e-05,0.0,mule_laundering,0
809FB67E0,1334,7.758754461283815e-05,0.0,mule_laundering,0
80A6CC9A0,1335,5.17250297418921e-05,3.44842450105608e-08,mule_laundering,0
80A6CD550,1335,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80FD885C0,535,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8111CA220,1336,0.00018103760409662236,0.0,mule_laundering,1
802716DD0,1336,0.0001034500594837842,0.0,mule_laundering,1
80CCC1960,1336,0.00018103760409662236,0.0,mule_laundering,1
80EDE0B20,1336,7.758754461283815e-05,0.0,mule_laundering,1
803F63CA0,1336,0.00012931257435473025,0.0,mule_laundering,1
807A67850,1336,7.758754461283815e-05,0.0,mule_laundering,1
808F66DC0,1336,7.758754461283815e-05,0.0,mule_laundering,1
800516840,1336,0.0001034500594837842,0.0,mule_laundering,1
807F52390,1337,5.17250297418921e-05,1.72421225052804e-08,legit,0
807F524D0,1337,0.0001034500594837842,0.0,mule_laundering,0
807F522A0,1337,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80B6A3650,1338,5.17250297418921e-05,0.0,legit,0
80B6A32E0,1338,5.17250297418921e-05,0.0,legit,0
80B24B130,1339,5.17250297418921e-05,0.0,mule_laundering,0
80B24B300,1339,5.17250297418921e-05,0.0,mule_laundering,0
80F576BB0,305,0.0004138002379351368,0.00045926117505064876,mule_laundering,1
804671B60,305,5.17250297418921e-05,0.00020664683822578563,mule_laundering,1
80E58F320,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
806069F30,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A03A470,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
803C83D60,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
807982140,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
805EC2490,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80911C350,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
807FE16D0,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8080B4A60,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
805C0E8F0,305,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8006F7210,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
808F60800,305,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
810C289B0,36,0.00028448766358040654,0.00034442863916548137,mule_laundering,1
80BF6C070,36,5.17250297418921e-05,7.660609465321379e-06,mule_laundering,1
80F01B390,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
804E76DF0,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8067EE4E0,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8064AAA20,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8038A96B0,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
810E62EB0,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
810F5ED30,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
806478850,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8143756A1,1340,5.17250297418921e-05,0.0,mule_laundering,0
814375DF1,1340,0.0001034500594837842,0.0,mule_laundering,0
801B33970,1341,5.17250297418921e-05,0.0,mule_laundering,0
801B33880,1341,7.758754461283815e-05,0.0,mule_laundering,0
8132265D0,1342,5.17250297418921e-05,0.0,mule_laundering,0
8132269E0,1342,7.758754461283815e-05,0.0,mule_laundering,0
80449F910,1343,5.17250297418921e-05,0.0,mule_laundering,0
80449FAA0,1343,5.17250297418921e-05,0.0,mule_laundering,0
80C3BDF50,1344,5.17250297418921e-05,0.0,mule_laundering,0
80F5778D0,1344,5.17250297418921e-05,0.0,mule_laundering,0
803F3B480,1345,7.758754461283815e-05,0.0,mule_laundering,0
803F3B610,1345,7.758754461283815e-05,0.0,mule_laundering,0
80554E200,1346,0.0001034500594837842,0.0,mule_laundering,0
80554E3E0,1346,5.17250297418921e-05,0.0,mule_laundering,0
8091037F0,1347,5.17250297418921e-05,0.0,mule_laundering,0
809103F70,1347,5.17250297418921e-05,0.0,mule_laundering,0
805E134D0,1348,5.17250297418921e-05,0.0,mule_laundering,0
805E13B40,1348,7.758754461283815e-05,0.0,mule_laundering,0
800115CA0,41,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80022F920,6,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800528510,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8001AE930,104,0.0001034500594837842,0.0004077490813375985,mule_laundering,1
80005D3B0,1349,7.758754461283815e-05,0.0,mule_laundering,0
8001AE2B0,1349,5.17250297418921e-05,0.0,mule_laundering,0
8001697D0,31,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80257B3B0,1350,7.758754461283815e-05,0.0,mule_laundering,0
80257BBA0,1350,5.17250297418921e-05,0.0,mule_laundering,0
803C16F80,607,7.758754461283815e-05,3.450724984378999e-08,mule_laundering,1
806698470,607,0.0002586251487094605,1.0690115953273849e-06,mule_laundering,1
80422D430,607,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,1
80CE8C910,607,7.758754461283815e-05,6.03474287684814e-07,mule_laundering,1
80107B480,607,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,1
80FDB9D80,607,5.17250297418921e-05,3.44842450105608e-08,mule_laundering,1
803498EF0,607,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,1
80FDA64B0,607,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,1
810DD37F0,1351,5.17250297418921e-05,0.0,mule_laundering,0
810DD3890,1351,5.17250297418921e-05,0.0,mule_laundering,0
801A95450,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
801E0F270,1352,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
801E0F8E0,1352,5.17250297418921e-05,0.0,mule_laundering,0
80BAD5200,28,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80BAC75B0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
804482A00,1353,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
804488620,1353,5.17250297418921e-05,0.0,mule_laundering,0
80512A9D0,1354,7.758754461283815e-05,0.0,mule_laundering,0
8051536B0,1354,7.758754461283815e-05,0.0,mule_laundering,0
80A2657D0,248,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
813483C00,1355,5.17250297418921e-05,0.0,mule_laundering,0
813484090,1355,7.758754461283815e-05,0.0,mule_laundering,0
809BD8260,1356,5.17250297418921e-05,0.0,mule_laundering,0
809BD82B0,1356,0.00012931257435473025,0.0,mule_laundering,0
810DE4920,1357,7.758754461283815e-05,0.0,mule_laundering,0
810DE5300,1357,5.17250297418921e-05,0.0,mule_laundering,0
8046F81D0,1358,5.17250297418921e-05,0.0,mule_laundering,0
8046F8AB0,1358,0.0001034500594837842,0.0,mule_laundering,0
80F1B0310,100,0.00012931257435473025,0.00011919276271047021,mule_laundering,1
805A06820,1055,0.00012931257435473025,3.620845726108884e-07,mule_laundering,1
80307A9E0,1055,0.0001551750892256763,5.345057976636924e-07,mule_laundering,1
807214430,1055,0.0001034500594837842,6.379585326953749e-07,mule_laundering,1
80567CFE0,1055,0.00012931257435473025,1.1379800853485064e-06,mule_laundering,1
804E71900,1055,0.0001034500594837842,3.620845726108884e-07,mule_laundering,1
800D7F3B0,1055,0.0001034500594837842,2.5863183757920603e-07,mule_laundering,1
8042E41B0,1055,0.00012931257435473025,1.551791025475236e-07,mule_laundering,1
808112D30,1055,0.0001034500594837842,6.89684900211216e-08,mule_laundering,1
802B8A5C0,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80C63EE60,1359,7.758754461283815e-05,0.0,mule_laundering,0
80C63EF00,1359,7.758754461283815e-05,0.0,mule_laundering,0
80254B3A0,1360,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
802AE77D0,1360,5.17250297418921e-05,0.0,mule_laundering,0
800195070,33,0.0002069001189675684,0.001233594380154944,mule_laundering,1
8001866E0,33,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
800043990,33,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80016A6F0,33,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80016BEA0,33,7.758754461283815e-05,0.00041325919220656075,mule_laundering,1
8040DC2D0,1361,5.17250297418921e-05,0.0,mule_laundering,0
8040DC320,1361,5.17250297418921e-05,0.0,mule_laundering,0
80442C3F0,14,0.0001551750892256763,5.370921160394845e-05,mule_laundering,1
80442C490,14,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
809076530,1362,7.758754461283815e-05,0.0,mule_laundering,0
809076700,1362,5.17250297418921e-05,0.0,mule_laundering,0
81095BC00,50,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
803FAA9E0,50,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800568E00,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
808A02960,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80498D100,2,7.758754461283815e-05,3.0690978059399115e-05,mule_laundering,1
8095843D0,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
804642430,1363,5.17250297418921e-05,0.0,mule_laundering,0
80BFE6D70,1363,7.758754461283815e-05,0.0,mule_laundering,0
8028CF9A0,1363,5.17250297418921e-05,0.0,mule_laundering,0
806B553D0,36,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
80F0A2660,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80E22F4F0,89,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,0
80DEBE6D0,89,7.758754461283815e-05,0.00021430234061813015,mule_laundering,0
80171BB30,1364,7.758754461283815e-05,0.0,mule_laundering,0
8079A4BF0,1364,7.758754461283815e-05,0.0,mule_laundering,0
8079B1920,1364,5.17250297418921e-05,0.0,mule_laundering,0
80204AB70,1365,5.17250297418921e-05,0.0,legit,0
80204AA80,1365,7.758754461283815e-05,0.0,mule_laundering,0
80204A9E0,1365,7.758754461283815e-05,0.0,mule_laundering,0
808998A00,1366,5.17250297418921e-05,0.0,mule_laundering,0
808999010,1366,0.0001034500594837842,0.0,mule_laundering,0
805AF0650,11,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80BA3FAD0,1367,5.17250297418921e-05,0.0,mule_laundering,0
80BA3FB70,1367,5.17250297418921e-05,0.0,mule_laundering,0
8061CCEA0,103,0.00012931257435473025,3.0690978059399115e-05,mule_laundering,1
8079DDC30,103,0.00043966275280608283,0.0004461678039539382,mule_laundering,1
811E71060,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
803B70100,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80D051180,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80E446440,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8061C7360,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80ECEABA0,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
804BD06D0,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8057C54A0,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80EC7E760,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80BBC79B0,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A98C410,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80657C030,103,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80C46DE50,103,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80D7CE220,2,7.758754461283815e-05,0.00022957886115780856,mule_laundering,1
8080F9600,1368,5.17250297418921e-05,0.0,mule_laundering,0
8080F9D20,1368,5.17250297418921e-05,0.0,mule_laundering,0
80B643F70,1369,5.17250297418921e-05,0.0,mule_laundering,0
80B644EE0,1369,5.17250297418921e-05,0.0,mule_laundering,0
812DA1B80,1370,5.17250297418921e-05,8.6210612526402e-08,mule_laundering,0
812DAA970,1370,0.0001034500594837842,6.89684900211216e-08,mule_laundering,0
812DA92F0,1370,5.17250297418921e-05,1.72421225052804e-08,legit,0
807C37E60,1371,7.758754461283815e-05,0.0,mule_laundering,0
807C382F0,1371,7.758754461283815e-05,0.0,mule_laundering,0
